"ID","Gender","Status","Children","EstIncome","Car Owner","Age","LongDistance","International","Local","Dropped","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","CHURN"
"1617","F","M","2.000000","84789.300000","N","50.433333","14.220000","8.800000","10.450000","0.000000","CH","FreeLocal","Standard","33.470000","4.000000","T"
"1623","M","M","1.000000","97180.400000","N","33.000000","8.210000","9.630000","45.660000","0.000000","Auto","FreeLocal","Standard","63.510000","2.000000","F"
"1625","F","S","2.000000","38280.000000","N","33.740000","11.640000","0.000000","74.970000","0.000000","Auto","FreeLocal","Intnl_discount","86.610000","4.000000","T"
"1630","F","S","0.000000","25285.500000","N","53.986667","9.370000","0.000000","11.930000","0.000000","CC","FreeLocal","Standard","21.300000","2.000000","T"
"1632","F","M","0.000000","38538.400000","N","12.326667","22.860000","8.320000","16.480000","0.000000","CC","FreeLocal","Standard","47.660000","1.000000","T"
"1640","M","S","2.000000","43634.500000","N","21.780000","29.440000","9.420000","104.640000","0.000000","CC","Budget","Standard","143.500000","3.000000","T"
"1645","M","S","1.000000","92647.500000","N","56.046667","16.040000","5.740000","10.340000","0.000000","CC","Budget","Standard","32.130000","4.000000","T"
"1656","F","M","2.000000","62061.800000","Y","45.920000","29.860000","0.000000","52.220000","0.000000","Auto","FreeLocal","Standard","82.080000","2.000000","F"
"1672","M","M","2.000000","22358.100000","N","52.626667","15.540000","1.520000","12.190000","0.000000","CC","Budget","Standard","29.250000","1.000000","F"
"1675","F","S","2.000000","6440.460000","Y","70.000000","22.660000","0.000000","27.200000","0.000000","CH","Budget","Standard","49.860000","4.000000","F"
"1676","F","S","0.000000","7325.500000","N","36.920000","28.520000","0.000000","161.540000","0.000000","CC","FreeLocal","Intnl_discount","190.060000","2.000000","T"
"1694","M","M","2.000000","1406.050000","Y","19.306667","11.550000","0.000000","15.170000","0.000000","CC","Budget","Standard","26.720000","2.000000","F"
"17","M","M","2.000000","53010.800000","N","18.840000","12.450000","0.000000","46.420000","4.000000","CC","FreeLocal","Standard","58.870000","1.000000","F"
"1702","M","M","1.000000","64792.300000","N","52.146667","13.050000","1.510000","36.840000","0.000000","CH","FreeLocal","Standard","51.410000","3.000000","T"
"1716","M","M","0.000000","76161.400000","Y","44.573333","11.960000","0.000000","25.580000","0.000000","CC","FreeLocal","Standard","37.550000","3.000000","T"
"1717","F","M","2.000000","55860.000000","Y","14.573333","16.010000","0.000000","10.350000","0.000000","CC","FreeLocal","Intnl_discount","26.370000","3.000000","F"
"1726","M","M","2.000000","57360.800000","Y","53.253333","10.360000","0.000000","57.250000","0.000000","CC","FreeLocal","Standard","67.610000","3.000000","F"
"1730","F","M","2.000000","17888.700000","N","43.000000","29.410000","0.000000","332.460000","0.000000","CC","Budget","Standard","361.880000","4.000000","F"
"1751","M","M","1.000000","69680.900000","N","15.846667","7.670000","0.000000","32.120000","0.000000","CC","FreeLocal","Intnl_discount","39.800000","2.000000","F"
"1768","M","M","2.000000","30665.200000","Y","22.880000","5.830000","8.320000","63.280000","0.000000","Auto","FreeLocal","Standard","77.440000","4.000000","F"
"1772","F","S","2.000000","23464.000000","Y","52.000000","22.430000","0.000000","41.710000","0.000000","CC","Budget","Intnl_discount","64.140000","1.000000","T"
"1779","F","M","1.000000","98453.600000","Y","62.000000","13.720000","0.000000","11.650000","0.000000","Auto","FreeLocal","Standard","25.380000","1.000000","F"
"1782","F","S","2.000000","57420.000000","Y","43.000000","25.180000","0.000000","252.530000","1.000000","Auto","Budget","Standard","277.720000","4.000000","F"
"1796","F","M","2.000000","52957.000000","Y","39.746667","25.790000","0.000000","125.520000","2.000000","CH","FreeLocal","Standard","151.320000","4.000000","F"
"1801","F","M","2.000000","85394.000000","Y","20.160000","19.280000","2.020000","14.380000","1.000000","Auto","Budget","Intnl_discount","35.690000","1.000000","F"
"1803","F","M","2.000000","63566.100000","Y","56.300000","7.940000","0.000000","65.090000","0.000000","CH","Budget","Intnl_discount","73.030000","3.000000","F"
"1806","F","S","0.000000","89813.600000","N","12.846667","14.940000","1.960000","149.260000","0.000000","CC","FreeLocal","Intnl_discount","166.180000","4.000000","F"
"1808","F","M","2.000000","82644.200000","Y","33.493333","21.970000","0.000000","19.880000","0.000000","CC","FreeLocal","Intnl_discount","41.850000","4.000000","F"
"1812","F","M","2.000000","60485.500000","N","41.666667","11.700000","0.000000","28.700000","0.000000","Auto","Budget","Intnl_discount","40.410000","1.000000","F"
"1824","M","M","0.000000","78894.200000","N","34.000000","2.000000","1.410000","43.230000","0.000000","CH","Budget","Intnl_discount","46.650000","2.000000","F"
"1831","F","S","0.000000","20913.600000","N","53.013333","22.990000","7.160000","65.770000","0.000000","CC","FreeLocal","Standard","95.930000","3.000000","T"
"1834","F","S","1.000000","540.400000","Y","39.213333","12.340000","0.000000","7.750000","0.000000","Auto","Budget","Intnl_discount","20.100000","2.000000","T"
"1842","F","S","0.000000","43382.300000","N","16.073333","29.670000","8.760000","99.940000","0.000000","CH","FreeLocal","Standard","138.370000","2.000000","T"
"1846","F","S","0.000000","37000.000000","N","22.433333","22.960000","8.280000","75.270000","0.000000","CH","Budget","Intnl_discount","106.530000","4.000000","T"
"1869","F","M","0.000000","73069.100000","Y","55.633333","0.170000","0.000000","10.220000","0.000000","Auto","Budget","Standard","10.390000","3.000000","F"
"1870","M","M","1.000000","80000.000000","Y","53.213333","15.270000","0.000000","25.620000","0.000000","CC","FreeLocal","Standard","40.900000","3.000000","T"
"1872","F","D","1.000000","93454.300000","Y","48.533333","18.940000","0.000000","25.180000","0.000000","Auto","FreeLocal","Standard","44.130000","4.000000","F"
"1882","F","M","2.000000","81913.800000","Y","49.660000","6.700000","0.000000","46.330000","0.000000","CC","FreeLocal","Standard","53.030000","3.000000","F"
"1886","F","M","2.000000","69486.800000","N","30.946667","7.720000","0.000000","9.390000","1.000000","CC","Budget","Standard","17.110000","2.000000","F"
"1887","F","M","2.000000","24482.800000","N","33.533333","0.000000","0.000000","2.000000","0.000000","CH","Budget","Intnl_discount","2.000000","3.000000","F"
"1890","F","M","2.000000","92103.800000","N","52.153333","7.420000","0.000000","7.430000","0.000000","CC","Budget","Standard","14.860000","1.000000","F"
"1894","F","M","2.000000","47010.100000","N","57.406667","2.540000","0.000000","164.760000","0.000000","CC","Budget","Intnl_discount","167.310000","1.000000","F"
"1913","F","M","2.000000","36660.900000","Y","39.960000","0.000000","0.000000","3.360000","1.000000","CH","Budget","Intnl_discount","3.360000","2.000000","F"
"1922","M","M","0.000000","12387.600000","N","56.173333","3.000000","0.000000","65.930000","0.000000","Auto","FreeLocal","Standard","93.850000","2.000000","F"
"1925","F","M","2.000000","57483.900000","N","44.026667","17.010000","0.000000","27.290000","0.000000","CH","Budget","Standard","44.300000","2.000000","F"
"1927","F","S","2.000000","21274.000000","N","45.526667","10.870000","0.000000","32.430000","0.000000","Auto","FreeLocal","Standard","43.310000","2.000000","T"
"1928","F","M","2.000000","28267.000000","N","30.093333","21.870000","0.000000","192.530000","0.000000","CC","FreeLocal","Standard","214.410000","4.000000","F"
"1934","M","S","1.000000","94188.300000","N","57.546667","20.860000","0.860000","19.780000","0.000000","CC","Budget","Standard","41.510000","3.000000","T"
"1940","F","S","1.000000","12374.900000","Y","33.493333","17.490000","0.000000","106.100000","0.000000","Auto","FreeLocal","Standard","123.590000","4.000000","T"
"1943","F","M","2.000000","84948.000000","Y","29.446667","11.140000","0.000000","12.580000","0.000000","CH","FreeLocal","Intnl_discount","23.730000","1.000000","F"
"195","F","S","1.000000","12526.300000","N","53.553333","11.720000","0.000000","28.860000","0.000000","CC","FreeLocal","Intnl_discount","40.590000","2.000000","T"
"1950","M","M","2.000000","21416.500000","N","35.653333","9.900000","9.170000","8.530000","0.000000","CC","FreeLocal","Intnl_discount","27.610000","1.000000","F"
"1963","F","M","2.000000","98003.700000","Y","26.273333","1.030000","0.000000","83.390000","0.000000","CC","FreeLocal","Intnl_discount","84.420000","4.000000","F"
"1974","M","M","1.000000","66931.900000","N","63.933333","11.720000","0.390000","5.350000","0.000000","CC","Budget","Standard","17.460000","4.000000","T"
"1979","F","S","2.000000","39000.000000","N","22.000000","28.000000","0.000000","35.730000","0.000000","Auto","Budget","Standard","41.780000","1.000000","T"
"198","F","S","2.000000","14578.800000","Y","60.933333","11.910000","0.000000","95.100000","0.000000","Auto","Budget","Standard","107.020000","1.000000","T"
"1980","F","S","0.000000","77726.400000","N","56.720000","14.000000","0.000000","9.510000","0.000000","Auto","Budget","Intnl_discount","23.520000","1.000000","F"
"1991","F","M","2.000000","64816.600000","Y","31.126667","21.000000","0.000000","6.870000","0.000000","CC","Budget","Standard","27.870000","1.000000","F"
"2003","M","S","0.000000","80221.200000","N","29.026667","7.000000","0.000000","49.560000","0.000000","Auto","FreeLocal","Standard","50.480000","2.000000","F"
"2009","M","S","1.000000","5265.350000","N","52.873333","2.330000","5.300000","23.460000","0.000000","Auto","Budget","Intnl_discount","31.100000","2.000000","F"
"2012","F","S","0.000000","64319.200000","N","41.226667","3.010000","0.000000","37.150000","0.000000","CH","Budget","Intnl_discount","40.160000","1.000000","T"
"2017","M","M","2.000000","10708.300000","N","26.026667","20.830000","4.850000","117.260000","0.000000","CH","Budget","Intnl_discount","142.950000","4.000000","F"
"2020","F","M","0.000000","2031.610000","N","20.300000","21.640000","0.000000","87.400000","0.000000","CC","Budget","Standard","109.040000","4.000000","T"
"2024","F","S","2.000000","16938.500000","N","46.000000","13.350000","0.000000","8.760000","0.000000","CH","FreeLocal","Standard","22.110000","4.000000","F"
"2030","M","S","1.000000","24141.500000","Y","17.006667","28.820000","0.000000","97.050000","0.000000","CC","FreeLocal","Standard","125.870000","2.000000","T"
"2032","M","S","1.000000","31952.000000","N","34.266667","0.000000","0.000000","4.870000","2.000000","CC","Budget","Standard","4.870000","2.000000","F"
"2033","M","S","2.000000","72084.700000","N","55.640000","29.110000","0.000000","9.020000","0.000000","CC","Budget","Intnl_discount","38.130000","2.000000","F"
"2036","F","M","0.000000","27371.800000","Y","43.000000","16.140000","0.000000","126.550000","0.000000","CC","FreeLocal","Standard","142.700000","2.000000","F"
"2042","F","S","0.000000","95786.800000","Y","52.000000","21.330000","0.000000","87.460000","0.000000","CC","Budget","Standard","108.790000","4.000000","F"
"2046","F","M","2.000000","56187.000000","N","46.000000","8.090000","0.000000","13.740000","0.000000","CH","Budget","Standard","21.830000","2.000000","F"
"2061","M","S","1.000000","57626.900000","Y","43.906667","9.380000","0.000000","38.960000","0.000000","CC","Budget","Standard","48.350000","3.000000","F"
"207","F","M","2.000000","86695.400000","N","13.906667","25.940000","0.000000","32.090000","0.000000","CC","FreeLocal","Standard","58.030000","2.000000","F"
"2082","F","S","1.000000","13109.100000","N","62.606667","22.380000","0.000000","40.480000","0.000000","Auto","Budget","Standard","62.870000","3.000000","T"
"2090","M","M","1.000000","13091.600000","N","59.126667","22.790000","0.000000","20.260000","0.000000","CC","Budget","Intnl_discount","43.060000","1.000000","F"
"2093","F","M","2.000000","62061.800000","Y","45.920000","29.860000","0.000000","52.220000","0.000000","Auto","FreeLocal","Standard","82.080000","1.000000","F"
"2094","F","M","1.000000","20550.900000","Y","22.120000","27.720000","0.860000","57.060000","0.000000","CC","Budget","Standard","85.640000","3.000000","T"
"2117","M","M","1.000000","64792.300000","N","52.146667","13.050000","1.510000","36.840000","0.000000","CH","FreeLocal","Standard","51.410000","2.000000","T"
"2122","M","M","2.000000","49910.700000","Y","51.520000","27.420000","0.000000","23.720000","0.000000","CC","Budget","Standard","51.140000","1.000000","F"
"2123","M","M","1.000000","76161.400000","Y","44.573333","11.960000","0.000000","25.580000","0.000000","CC","FreeLocal","Standard","37.550000","3.000000","T"
"2124","F","M","2.000000","55860.000000","Y","14.573333","16.010000","0.000000","10.350000","0.000000","CC","FreeLocal","Intnl_discount","26.370000","4.000000","F"
"2135","F","M","2.000000","87578.200000","Y","53.366667","0.290000","0.000000","22.150000","0.000000","CC","Budget","Standard","22.440000","2.000000","F"
"2146","F","M","1.000000","98680.400000","Y","42.000000","17.580000","0.000000","8.850000","0.000000","CH","FreeLocal","Intnl_discount","26.440000","4.000000","F"
"2165","F","S","1.000000","540.400000","Y","39.213333","12.340000","0.000000","7.750000","0.000000","Auto","Budget","Intnl_discount","20.100000","2.000000","T"
"2174","F","S","2.000000","3416.620000","Y","22.760000","18.970000","0.000000","104.730000","0.000000","CC","Budget","Standard","123.700000","2.000000","T"
"2175","F","S","0.000000","93454.300000","Y","48.533333","18.940000","0.000000","25.180000","0.000000","Auto","FreeLocal","Standard","44.130000","1.000000","F"
"2176","M","M","0.000000","5745.000000","Y","15.380000","26.400000","0.000000","17.710000","0.000000","CC","FreeLocal","Standard","44.110000","2.000000","T"
"218","F","M","0.000000","83287.000000","N","45.486667","29.640000","0.000000","90.180000","4.000000","Auto","FreeLocal","Intnl_discount","119.820000","3.000000","F"
"2183","F","M","2.000000","11234.700000","Y","49.046667","0.690000","0.000000","112.720000","0.000000","CC","Budget","Standard","113.420000","1.000000","F"
"2198","F","M","2.000000","91861.000000","Y","41.980000","15.320000","0.000000","6.740000","0.000000","CC","Budget","Standard","22.060000","4.000000","F"
"2201","F","S","1.000000","12374.900000","Y","33.493333","17.490000","0.000000","106.100000","0.000000","Auto","FreeLocal","Standard","123.590000","3.000000","T"
"2216","F","M","2.000000","38215.900000","N","30.886667","0.000000","0.000000","0.970000","0.000000","Auto","Budget","Standard","0.970000","4.000000","F"
"2225","F","S","0.000000","38000.000000","N","24.000000","39.000000","0.000000","262.910000","0.000000","CC","Budget","Standard","265.780000","3.000000","T"
"2230","F","M","2.000000","76289.200000","N","48.206667","22.200000","0.000000","82.430000","0.000000","CC","Budget","Intnl_discount","104.630000","4.000000","F"
"2253","M","M","0.000000","96681.000000","Y","19.760000","5.000000","7.660000","40.920000","0.000000","CC","Budget","Standard","73.760000","2.000000","F"
"2254","M","S","0.000000","62705.900000","Y","33.000000","7.000000","0.000000","6.810000","0.000000","CC","FreeLocal","Intnl_discount","33.440000","2.000000","F"
"2257","M","S","1.000000","84978.100000","N","21.640000","5.030000","7.680000","76.070000","0.000000","CH","FreeLocal","Intnl_discount","88.790000","1.000000","T"
"2259","F","S","0.000000","64319.200000","N","41.226667","3.010000","0.000000","37.150000","0.000000","CH","Budget","Intnl_discount","40.160000","1.000000","T"
"2260","F","S","1.000000","73338.000000","N","48.246667","20.920000","0.000000","9.010000","0.000000","Auto","Budget","Intnl_discount","29.930000","4.000000","F"
"2261","F","S","0.000000","433.740000","N","60.746667","3.300000","0.000000","40.910000","0.000000","CC","FreeLocal","Standard","44.220000","2.000000","T"
"2285","M","M","0.000000","71472.900000","N","41.913333","16.020000","0.000000","114.200000","0.000000","CH","Budget","Standard","130.220000","3.000000","T"
"2286","F","M","0.000000","95405.700000","N","46.000000","7.740000","0.000000","6.210000","0.000000","CC","Budget","Standard","13.960000","2.000000","F"
"2289","M","S","0.000000","90321.600000","N","55.113333","0.870000","0.000000","11.520000","0.000000","CH","FreeLocal","Intnl_discount","12.390000","4.000000","T"
"229","F","S","0.000000","27498.100000","N","42.000000","2.200000","0.000000","9.880000","0.000000","CC","Budget","Intnl_discount","12.080000","4.000000","F"
"2290","M","S","0.000000","90478.600000","N","54.553333","18.020000","0.000000","136.470000","0.000000","CC","FreeLocal","Standard","154.490000","3.000000","T"
"2291","F","M","2.000000","56187.000000","N","48.000000","8.090000","0.000000","13.740000","0.000000","CH","Budget","Standard","21.830000","2.000000","F"
"2301","M","M","1.000000","75004.500000","N","64.800000","26.520000","0.000000","32.190000","0.000000","CC","Budget","Intnl_discount","58.720000","4.000000","F"
"2306","M","M","2.000000","20078.000000","N","32.846667","9.650000","0.000000","6.330000","0.000000","CC","Budget","Intnl_discount","15.980000","1.000000","F"
"2312","M","S","2.000000","89459.900000","N","53.280000","11.540000","1.610000","22.900000","0.000000","CC","FreeLocal","Standard","36.050000","4.000000","T"
"2315","F","S","1.000000","13576.500000","N","39.426667","14.830000","0.000000","25.660000","0.000000","CC","Budget","Standard","40.490000","1.000000","T"
"2317","F","M","2.000000","42031.800000","N","50.753333","20.450000","0.000000","39.330000","0.000000","CH","Budget","Intnl_discount","59.780000","2.000000","F"
"2322","M","S","2.000000","43634.500000","N","21.780000","29.440000","9.420000","104.640000","0.000000","CC","Budget","Standard","143.500000","3.000000","T"
"2329","M","S","0.000000","74460.700000","Y","55.340000","25.530000","0.990000","179.930000","0.000000","CC","FreeLocal","Standard","206.460000","1.000000","T"
"2338","F","M","1.000000","20550.900000","Y","22.120000","27.720000","0.860000","57.060000","0.000000","CC","Budget","Standard","85.640000","1.000000","T"
"2342","F","S","2.000000","19131.100000","N","56.186667","22.150000","0.000000","34.910000","0.000000","Auto","Budget","Standard","57.070000","3.000000","T"
"2347","M","S","2.000000","43634.500000","N","21.780000","29.440000","9.420000","104.640000","0.000000","CC","Budget","Standard","143.500000","1.000000","T"
"2359","M","M","1.000000","13091.600000","N","59.126667","22.790000","0.000000","20.260000","0.000000","CC","Budget","Intnl_discount","43.060000","2.000000","F"
"2363","F","M","1.000000","20550.900000","Y","22.120000","27.720000","0.860000","57.060000","0.000000","CC","Budget","Standard","85.640000","4.000000","T"
"2378","M","M","2.000000","91272.200000","Y","25.033333","26.990000","0.000000","13.010000","0.000000","CC","FreeLocal","Standard","40.000000","2.000000","F"
"2388","F","S","0.000000","93322.100000","Y","40.313333","29.920000","0.000000","8.790000","0.000000","CH","Budget","Intnl_discount","38.720000","1.000000","T"
"2392","M","M","0.000000","76161.400000","Y","44.573333","11.960000","0.000000","25.580000","0.000000","CC","FreeLocal","Standard","37.550000","1.000000","T"
"2401","M","M","0.000000","92414.700000","Y","45.513333","29.430000","0.000000","10.620000","0.000000","CC","FreeLocal","Standard","40.060000","3.000000","T"
"2404","F","M","2.000000","87578.200000","Y","53.366667","0.290000","0.000000","22.150000","0.000000","CC","Budget","Standard","22.440000","3.000000","F"
"2405","F","M","2.000000","86695.400000","N","13.906667","25.940000","0.000000","32.090000","0.000000","CC","FreeLocal","Standard","58.030000","1.000000","F"
"2413","M","M","2.000000","30665.200000","Y","22.880000","5.830000","8.320000","63.280000","0.000000","Auto","FreeLocal","Standard","77.440000","1.000000","F"
"2414","F","M","1.000000","83287.000000","Y","52.000000","6.080000","0.000000","30.950000","0.000000","Auto","FreeLocal","Intnl_discount","37.040000","1.000000","F"
"2417","F","M","1.000000","95620.300000","Y","52.646667","10.910000","0.000000","93.610000","0.000000","CC","Budget","Standard","104.530000","3.000000","F"
"2418","F","S","0.000000","85275.000000","N","62.000000","22.480000","0.000000","151.610000","0.000000","Auto","FreeLocal","Intnl_discount","174.090000","1.000000","F"
"2419","F","M","1.000000","66921.400000","Y","70.000000","15.700000","0.000000","8.970000","0.000000","CC","FreeLocal","Intnl_discount","24.670000","4.000000","F"
"2420","F","M","1.000000","98453.600000","Y","61.000000","13.720000","0.000000","11.650000","0.000000","Auto","FreeLocal","Standard","25.380000","2.000000","F"
"2422","F","S","2.000000","57420.000000","Y","52.000000","25.180000","0.000000","252.530000","1.000000","Auto","Budget","Standard","277.720000","3.000000","F"
"2423","M","M","0.000000","70000.000000","N","55.000000","3.930000","3.730000","26.690000","1.000000","CH","FreeLocal","Standard","34.350000","1.000000","T"
"2427","F","S","0.000000","39461.000000","N","22.226667","22.870000","0.280000","103.520000","1.000000","CC","FreeLocal","Standard","126.680000","1.000000","T"
"2428","M","M","1.000000","47371.000000","Y","54.960000","4.980000","7.690000","258.290000","0.000000","CC","Budget","Intnl_discount","270.970000","4.000000","F"
"2429","F","S","0.000000","89813.600000","N","12.846667","14.940000","1.960000","149.260000","0.000000","CC","FreeLocal","Intnl_discount","166.180000","4.000000","F"
"2431","M","S","1.000000","16432.100000","Y","20.920000","20.410000","8.890000","80.470000","0.000000","CH","Budget","Intnl_discount","109.780000","1.000000","T"
"244","F","M","2.000000","94026.800000","Y","27.746667","25.000000","0.000000","10.620000","0.000000","CC","FreeLocal","Intnl_discount","35.630000","3.000000","F"
"2442","F","S","2.000000","93559.100000","N","57.620000","1.520000","0.000000","29.900000","0.000000","CC","Budget","Standard","31.420000","4.000000","F"
"2443","F","S","2.000000","3416.620000","Y","22.760000","18.970000","0.000000","104.730000","0.000000","CC","Budget","Standard","123.700000","3.000000","T"
"2445","M","M","0.000000","5745.000000","Y","15.380000","26.400000","0.000000","17.710000","0.000000","CC","FreeLocal","Standard","44.110000","1.000000","T"
"2451","F","M","1.000000","13829.400000","N","24.000000","45.000000","0.000000","8.840000","0.000000","CH","FreeLocal","Standard","34.610000","1.000000","T"
"2452","F","M","2.000000","11234.700000","Y","49.046667","0.690000","0.000000","112.720000","0.000000","CC","Budget","Standard","113.420000","4.000000","F"
"246","F","S","2.000000","57420.000000","Y","61.000000","25.180000","0.000000","252.530000","1.000000","Auto","Budget","Standard","277.720000","2.000000","F"
"2470","F","S","1.000000","12374.900000","Y","33.493333","17.490000","0.000000","106.100000","0.000000","Auto","FreeLocal","Standard","123.590000","3.000000","T"
"2485","F","M","2.000000","38215.900000","N","30.886667","0.000000","0.000000","0.970000","0.000000","Auto","Budget","Standard","0.970000","2.000000","F"
"2491","M","S","0.000000","89142.700000","N","53.693333","3.760000","8.130000","5.010000","0.000000","CC","Budget","Intnl_discount","16.910000","3.000000","T"
"2527","F","M","2.000000","36647.900000","N","49.986667","21.410000","0.000000","85.960000","0.000000","CC","Budget","Intnl_discount","107.380000","4.000000","F"
"2530","F","S","0.000000","433.740000","N","60.746667","3.300000","0.000000","40.910000","0.000000","CC","FreeLocal","Standard","44.220000","3.000000","T"
"2531","F","M","2.000000","16962.200000","N","45.360000","18.600000","0.000000","8.960000","0.000000","CC","Budget","Standard","27.570000","2.000000","F"
"254","F","M","2.000000","18296.400000","Y","42.626667","0.080000","0.000000","10.390000","0.000000","CC","FreeLocal","Standard","10.470000","3.000000","F"
"2543","F","M","1.000000","8073.110000","N","47.000000","28.700000","0.000000","60.350000","0.000000","Auto","FreeLocal","Standard","89.050000","4.000000","F"
"2544","M","M","0.000000","95448.600000","Y","53.680000","24.240000","0.000000","5.210000","0.000000","CH","Budget","Standard","29.460000","3.000000","F"
"2546","M","S","2.000000","63152.600000","Y","63.173333","29.930000","0.000000","40.070000","0.000000","CC","Budget","Intnl_discount","70.010000","4.000000","F"
"2548","M","S","2.000000","72084.700000","N","55.640000","29.110000","0.000000","9.020000","0.000000","CC","Budget","Intnl_discount","38.130000","1.000000","F"
"2551","F","M","0.000000","27371.800000","Y","62.000000","16.140000","0.000000","126.550000","0.000000","CC","FreeLocal","Standard","142.700000","2.000000","F"
"2555","F","M","0.000000","95405.700000","N","62.000000","7.740000","0.000000","6.210000","0.000000","CC","Budget","Standard","13.960000","3.000000","F"
"2559","M","S","0.000000","90478.600000","N","54.553333","18.020000","0.000000","136.470000","0.000000","CH","FreeLocal","Standard","154.490000","4.000000","T"
"2565","M","M","0.000000","9780.660000","N","24.546667","2.800000","7.270000","11.320000","1.000000","CC","FreeLocal","Standard","21.390000","2.000000","F"
"2569","M","M","2.000000","53010.800000","N","18.840000","12.450000","0.000000","46.420000","4.000000","CC","FreeLocal","Standard","58.870000","3.000000","F"
"2570","M","M","0.000000","75004.500000","N","64.800000","26.520000","0.000000","32.190000","0.000000","CC","Budget","Intnl_discount","58.720000","1.000000","F"
"2574","M","S","1.000000","57626.900000","Y","43.906667","9.380000","0.000000","38.960000","0.000000","CC","Budget","Standard","48.350000","3.000000","F"
"2575","M","S","0.000000","20078.000000","N","32.846667","9.650000","0.000000","6.330000","0.000000","CC","Budget","Intnl_discount","15.980000","2.000000","F"
"2576","F","M","2.000000","47902.000000","N","26.033333","17.440000","4.940000","49.920000","1.000000","Auto","FreeLocal","Standard","72.310000","2.000000","F"
"2577","M","M","1.000000","7545.960000","Y","16.753333","22.390000","0.000000","178.360000","0.000000","CC","Budget","Standard","200.750000","2.000000","T"
"2597","F","S","2.000000","21021.600000","Y","62.753333","3.750000","0.000000","11.190000","0.000000","CC","Budget","Standard","14.950000","3.000000","T"
"2600","F","S","2.000000","28787.400000","N","41.666667","27.970000","0.000000","58.090000","0.000000","Auto","Budget","Standard","86.060000","4.000000","T"
"2608","F","S","0.000000","76142.000000","N","32.020000","28.420000","0.000000","84.100000","0.000000","CC","FreeLocal","Standard","112.530000","2.000000","F"
"2618","F","M","1.000000","56722.800000","N","60.593333","17.370000","6.210000","51.170000","0.000000","CC","FreeLocal","Standard","74.770000","3.000000","F"
"2622","M","M","2.000000","91272.200000","Y","25.033333","26.990000","0.000000","13.010000","0.000000","CC","FreeLocal","Standard","40.000000","4.000000","F"
"2624","M","S","0.000000","3601.710000","N","49.266667","9.570000","4.190000","111.840000","0.000000","Auto","Budget","Intnl_discount","125.600000","3.000000","F"
"2630","M","M","1.000000","64792.300000","N","52.146667","13.050000","1.510000","36.840000","0.000000","CH","FreeLocal","Standard","51.410000","3.000000","T"
"2632","F","S","0.000000","93322.100000","Y","40.313333","29.920000","0.000000","8.790000","0.000000","CH","Budget","Intnl_discount","38.720000","1.000000","T"
"2637","F","M","2.000000","55860.000000","Y","14.573333","16.010000","0.000000","10.350000","0.000000","CC","FreeLocal","Intnl_discount","26.370000","2.000000","F"
"264","M","S","2.000000","20919.000000","N","27.886667","6.260000","4.920000","153.360000","0.000000","CC","FreeLocal","Intnl_discount","164.540000","2.000000","F"
"2660","M","M","0.000000","65619.700000","Y","46.000000","13.560000","0.000000","144.660000","0.000000","CC","Budget","Standard","158.220000","3.000000","T"
"2663","F","M","1.000000","66921.400000","Y","55.000000","15.700000","0.000000","8.970000","0.000000","CC","FreeLocal","Intnl_discount","24.670000","4.000000","F"
"2671","F","S","0.000000","39461.000000","N","22.226667","22.870000","0.280000","103.520000","1.000000","CC","FreeLocal","Standard","126.680000","1.000000","T"
"2678","F","S","1.000000","540.400000","Y","39.213333","12.340000","0.000000","7.750000","0.000000","Auto","Budget","Intnl_discount","20.100000","1.000000","T"
"2685","M","S","1.000000","37626.000000","N","33.866667","7.500000","8.060000","71.550000","0.000000","CH","Budget","Intnl_discount","87.120000","2.000000","F"
"2696","F","M","2.000000","11234.700000","Y","49.046667","0.690000","0.000000","112.720000","0.000000","CC","Budget","Standard","113.420000","4.000000","F"
"2699","F","M","2.000000","57483.900000","N","44.026667","17.010000","0.000000","27.290000","0.000000","CH","Budget","Standard","44.300000","1.000000","F"
"270","F","S","0.000000","89813.600000","N","12.846667","14.940000","1.960000","149.260000","0.000000","CC","FreeLocal","Intnl_discount","166.180000","4.000000","F"
"2708","M","S","1.000000","94188.300000","N","57.546667","20.860000","0.860000","19.780000","0.000000","CC","Budget","Standard","41.510000","1.000000","T"
"2718","F","M","2.000000","30998.800000","N","40.960000","2.400000","0.000000","50.500000","0.000000","Auto","Budget","Standard","52.910000","2.000000","F"
"272","F","M","2.000000","82644.200000","Y","33.493333","21.970000","0.000000","19.880000","0.000000","CC","FreeLocal","Intnl_discount","41.850000","4.000000","F"
"2724","M","M","2.000000","21416.500000","N","35.653333","9.900000","9.170000","8.530000","0.000000","CC","FreeLocal","Intnl_discount","27.610000","3.000000","F"
"2731","F","M","2.000000","49745.300000","N","47.966667","2.840000","0.000000","24.440000","0.000000","CH","Budget","Intnl_discount","27.280000","4.000000","F"
"2733","F","M","2.000000","88427.000000","N","13.860000","22.460000","4.160000","43.340000","0.000000","CC","Budget","Standard","69.970000","2.000000","F"
"2735","M","S","0.000000","89142.700000","N","32.000000","3.760000","8.130000","5.010000","0.000000","CC","Budget","Intnl_discount","16.910000","2.000000","F"
"2749","F","S","0.000000","42000.000000","N","23.000000","25.770000","0.000000","61.440000","0.000000","CC","Budget","Standard","65.790000","3.000000","T"
